observation_id,place_id,iso3,place_name,indicator_id,indicator_code,indicator_name,raw_value,unit_label,reference_year,within_place_rank,comparison_basis,source_id,source_snapshot_id,source_vintage,extraction_timestamp,license_id,data_license_uri,uncertainty_class,caveat
painmap-human-mortality-context-v1:BGD:suicide-mortality:2019,BGD,BGD,Bangladesh,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,3.08,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BRB:air-pollution-mortality:2019,BRB,BRB,Barbados,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,18.8,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BRB:road-traffic-mortality:2019,BRB,BRB,Barbados,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,8.2,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BRB:unsafe-wash-mortality:2019,BRB,BRB,Barbados,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",7.7,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BRB:suicide-mortality:2019,BRB,BRB,Barbados,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,4.8,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BLR:air-pollution-mortality:2019,BLR,BLR,Belarus,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,69.9,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BLR:suicide-mortality:2019,BLR,BLR,Belarus,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,17.52,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BLR:road-traffic-mortality:2019,BLR,BLR,Belarus,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,7.6,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BLR:unsafe-wash-mortality:2019,BLR,BLR,Belarus,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",1.6,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BEL:suicide-mortality:2019,BEL,BEL,Belgium,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,18.11,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BEL:air-pollution-mortality:2019,BEL,BEL,Belgium,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,15.3,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BEL:road-traffic-mortality:2019,BEL,BEL,Belgium,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,5.8,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BEL:unsafe-wash-mortality:2019,BEL,BEL,Belgium,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",5.3,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BLZ:air-pollution-mortality:2019,BLZ,BLZ,Belize,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,41,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BLZ:road-traffic-mortality:2019,BLZ,BLZ,Belize,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,22.6,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BLZ:suicide-mortality:2019,BLZ,BLZ,Belize,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,5.02,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BLZ:unsafe-wash-mortality:2019,BLZ,BLZ,Belize,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",4.3,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BEN:air-pollution-mortality:2019,BEN,BEN,Benin,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,201.8,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BEN:unsafe-wash-mortality:2019,BEN,BEN,Benin,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",60.2,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BEN:road-traffic-mortality:2019,BEN,BEN,Benin,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,26.8,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BEN:suicide-mortality:2019,BEN,BEN,Benin,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,7.23,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BTN:air-pollution-mortality:2019,BTN,BTN,Bhutan,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,94.3,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:BTN:road-traffic-mortality:2019,BTN,BTN,Bhutan,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,16.2,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
