observation_id,place_id,iso3,place_name,indicator_id,indicator_code,indicator_name,domain,raw_value,unit_label,reference_year,global_rank_within_indicator,indicator_country_count,adverse_percentile_within_indicator,comparison_direction,source_id,source_snapshot_id,source_vintage,extraction_timestamp,license_id,data_license_uri,evidence_kind,uncertainty_class,pain_relevance,caveat
painmap-human-health-pressure-context-v1:PNG:diabetes-prevalence:2024,PNG,PNG,Papua New Guinea,diabetes-prevalence,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),chronic-metabolic-disease,14.1,percent of population ages 20–79,2024,35,208,83.57,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.diab.zs.2026-07-31,"Diabetes Atlas, International Diabetes Federation; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Diabetes can cause painful neuropathy and vascular complications. Prevalence is a disease-context proxy, not a measure of pain prevalence or severity.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:ARG:diabetes-prevalence:2024,ARG,ARG,Argentina,diabetes-prevalence,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),chronic-metabolic-disease,14,percent of population ages 20–79,2024,37,208,82.61,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.diab.zs.2026-07-31,"Diabetes Atlas, International Diabetes Federation; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Diabetes can cause painful neuropathy and vascular complications. Prevalence is a disease-context proxy, not a measure of pain prevalence or severity.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:KNA:diabetes-prevalence:2024,KNA,KNA,Saint Kitts and Nevis,diabetes-prevalence,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),chronic-metabolic-disease,13.8,percent of population ages 20–79,2024,38,208,82.13,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.diab.zs.2026-07-31,"Diabetes Atlas, International Diabetes Federation; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Diabetes can cause painful neuropathy and vascular complications. Prevalence is a disease-context proxy, not a measure of pain prevalence or severity.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:SUR:diabetes-prevalence:2024,SUR,SUR,Suriname,diabetes-prevalence,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),chronic-metabolic-disease,13.8,percent of population ages 20–79,2024,38,208,82.13,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.diab.zs.2026-07-31,"Diabetes Atlas, International Diabetes Federation; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Diabetes can cause painful neuropathy and vascular complications. Prevalence is a disease-context proxy, not a measure of pain prevalence or severity.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:BRN:diabetes-prevalence:2024,BRN,BRN,Brunei,diabetes-prevalence,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),chronic-metabolic-disease,13.7,percent of population ages 20–79,2024,40,208,81.16,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.diab.zs.2026-07-31,"Diabetes Atlas, International Diabetes Federation; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Diabetes can cause painful neuropathy and vascular complications. Prevalence is a disease-context proxy, not a measure of pain prevalence or severity.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:USA:diabetes-prevalence:2024,USA,USA,United States of America,diabetes-prevalence,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),chronic-metabolic-disease,13.7,percent of population ages 20–79,2024,40,208,81.16,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.diab.zs.2026-07-31,"Diabetes Atlas, International Diabetes Federation; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Diabetes can cause painful neuropathy and vascular complications. Prevalence is a disease-context proxy, not a measure of pain prevalence or severity.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:BMU:diabetes-prevalence:2024,BMU,BMU,Bermuda,diabetes-prevalence,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),chronic-metabolic-disease,13.4,percent of population ages 20–79,2024,42,208,80.19,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.diab.zs.2026-07-31,"Diabetes Atlas, International Diabetes Federation; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Diabetes can cause painful neuropathy and vascular complications. Prevalence is a disease-context proxy, not a measure of pain prevalence or severity.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:CUW:diabetes-prevalence:2024,CUW,CUW,Curaçao,diabetes-prevalence,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),chronic-metabolic-disease,13.4,percent of population ages 20–79,2024,42,208,80.19,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.diab.zs.2026-07-31,"Diabetes Atlas, International Diabetes Federation; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Diabetes can cause painful neuropathy and vascular complications. Prevalence is a disease-context proxy, not a measure of pain prevalence or severity.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:IRQ:diabetes-prevalence:2024,IRQ,IRQ,Iraq,diabetes-prevalence,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),chronic-metabolic-disease,13.4,percent of population ages 20–79,2024,42,208,80.19,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.diab.zs.2026-07-31,"Diabetes Atlas, International Diabetes Federation; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Diabetes can cause painful neuropathy and vascular complications. Prevalence is a disease-context proxy, not a measure of pain prevalence or severity.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:BGD:diabetes-prevalence:2024,BGD,BGD,Bangladesh,diabetes-prevalence,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),chronic-metabolic-disease,13.2,percent of population ages 20–79,2024,45,208,78.74,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.diab.zs.2026-07-31,"Diabetes Atlas, International Diabetes Federation; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Diabetes can cause painful neuropathy and vascular complications. Prevalence is a disease-context proxy, not a measure of pain prevalence or severity.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:BRB:diabetes-prevalence:2024,BRB,BRB,Barbados,diabetes-prevalence,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),chronic-metabolic-disease,13.2,percent of population ages 20–79,2024,45,208,78.74,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.diab.zs.2026-07-31,"Diabetes Atlas, International Diabetes Federation; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Diabetes can cause painful neuropathy and vascular complications. Prevalence is a disease-context proxy, not a measure of pain prevalence or severity.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:GTM:diabetes-prevalence:2024,GTM,GTM,Guatemala,diabetes-prevalence,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),chronic-metabolic-disease,13.2,percent of population ages 20–79,2024,45,208,78.74,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.diab.zs.2026-07-31,"Diabetes Atlas, International Diabetes Federation; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Diabetes can cause painful neuropathy and vascular complications. Prevalence is a disease-context proxy, not a measure of pain prevalence or severity.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:DMA:diabetes-prevalence:2024,DMA,DMA,Dominica,diabetes-prevalence,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),chronic-metabolic-disease,12.9,percent of population ages 20–79,2024,48,208,77.29,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.diab.zs.2026-07-31,"Diabetes Atlas, International Diabetes Federation; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Diabetes can cause painful neuropathy and vascular complications. Prevalence is a disease-context proxy, not a measure of pain prevalence or severity.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:SLV:diabetes-prevalence:2024,SLV,SLV,El Salvador,diabetes-prevalence,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),chronic-metabolic-disease,12.7,percent of population ages 20–79,2024,49,208,76.81,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.diab.zs.2026-07-31,"Diabetes Atlas, International Diabetes Federation; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Diabetes can cause painful neuropathy and vascular complications. Prevalence is a disease-context proxy, not a measure of pain prevalence or severity.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:JAM:diabetes-prevalence:2024,JAM,JAM,Jamaica,diabetes-prevalence,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),chronic-metabolic-disease,12.5,percent of population ages 20–79,2024,50,208,76.33,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.diab.zs.2026-07-31,"Diabetes Atlas, International Diabetes Federation; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Diabetes can cause painful neuropathy and vascular complications. Prevalence is a disease-context proxy, not a measure of pain prevalence or severity.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:TTO:diabetes-prevalence:2024,TTO,TTO,Trinidad and Tobago,diabetes-prevalence,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),chronic-metabolic-disease,12.4,percent of population ages 20–79,2024,51,208,75.85,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.diab.zs.2026-07-31,"Diabetes Atlas, International Diabetes Federation; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Diabetes can cause painful neuropathy and vascular complications. Prevalence is a disease-context proxy, not a measure of pain prevalence or severity.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
