dataset_code,dataset_name,provider_name,element_code,element_label,item_code,item_label,include_status,classification_basis,double_counting_risk_note,method_status,allowed_use_scope
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1140,Rabbits and hares,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1141,"Meat of rabbits and hares, fresh or chilled",candidate_primary_meat_item,"ChatGPT-reviewed primary meat whitelist; expected_label='Meat of rabbits and hares, fresh or chilled'; metadata_label='Meat of rabbits and hares, fresh or chilled'",Candidate direct primary meat item for element 5320 filter design; series URL is still inferred and not fetched.,candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1150,Other rodents,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1151,"Meat of other domestic rodents, fresh or chilled",manual_review_required,"ChatGPT-reviewed ambiguous animal item list; expected_label='Meat of other domestic rodents, fresh or chilled'; metadata_label='Meat of other domestic rodents, fresh or chilled'","May represent ambiguous animal categories, non-standard species, game, snails, or other groups; exclude from first primary-meat query plan pending review.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1157,Other camelids,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1158,"Meat of other domestic camelids, fresh or chilled",manual_review_required,"ChatGPT-reviewed ambiguous animal item list; expected_label='Meat of other domestic camelids, fresh or chilled'; metadata_label='Meat of other domestic camelids, fresh or chilled'","May represent ambiguous animal categories, non-standard species, game, snails, or other groups; exclude from first primary-meat query plan pending review.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1163,"Game meat, fresh, chilled or frozen",manual_review_required,"ChatGPT-reviewed ambiguous animal item list; expected_label='Game meat, fresh, chilled or frozen'; metadata_label='Game meat, fresh, chilled or frozen'","May represent ambiguous animal categories, non-standard species, game, snails, or other groups; exclude from first primary-meat query plan pending review.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1166,"Other meat n.e.c. (excluding mammals), fresh, chilled or frozen",manual_review_required,"ChatGPT-reviewed ambiguous animal item list; expected_label='Other meat n.e.c. (excluding mammals), fresh, chilled or frozen'; metadata_label='Other meat n.e.c. (excluding mammals), fresh, chilled or frozen'","May represent ambiguous animal categories, non-standard species, game, snails, or other groups; exclude from first primary-meat query plan pending review.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1176,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",manual_review_required,"ChatGPT-reviewed ambiguous animal item list; expected_label='Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails'; metadata_label='Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails'","May represent ambiguous animal categories, non-standard species, game, snails, or other groups; exclude from first primary-meat query plan pending review.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1181,Bees,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1182,Natural honey,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1183,Beeswax,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1185,Silk-worm cocoons suitable for reeling,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1186,Raw silk (not thrown),excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1225,Tallow,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1242,Margarine and shortening,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1717,"Cereals, primary",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1720,"Roots and Tubers, Total",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1723,Sugar Crops Primary,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1726,"Pulses, Total",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1729,"Treenuts, Total",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1732,"Oilcrops, Oil Equivalent",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1735,Vegetables Primary,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1738,Fruit Primary,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1745,Cheese (All Kinds),excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1746,Cattle and Buffaloes,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1749,Sheep and Goats,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1765,"Meat, Total",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1780,"Milk, Total",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1783,Eggs Primary,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1804,"Citrus Fruit, Total",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1806,"Beef and Buffalo Meat, primary",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1807,Sheep and Goat Meat,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1808,"Meat, Poultry",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1809,"Skim Milk & Buttermilk, Dry",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1811,Butter and Ghee,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1816,Evaporated & Condensed Milk,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1841,"Oilcrops, Cake Equivalent",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,2029,Poultry Birds,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,17530,"Fibre Crops, Fibre Equivalent",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
